
4682,4939,3342
3631,3605,3103
5934,3088,3466
4764,4955,3788
3582,4766,3771
4171,4778,5110
3478,5909,4390
3232,3940,3682
5189,3884,4625
5122,5959,4472
3940,3496,4277
5931,4283,6247
5903,4984,4473
6200,3865,4623
5274,4336,6167
6109,4055,5733
5353,4483,5982
5256,4523,6032
3901,3818,3759
3261,5614,3317
5397,6217,4029
5159,5133,6148
4484,3937,6033
5748,5846,3216
7578,8533,7005
6149,6190,8591
8823,7654,9569
7816,6561,6623
6367,8961,9044
8369,6088,7244
9316,6640,6212
6464,7727,6597
9407,6664,8280
7604,5309,8505
6969,5742,9335
8201,5079,6713
4965,4730,4736
5461,3848,5234
5425,6088,5634
4809,4573,4545
3673,6672,5855
4397,5071,5023
5439,6270,6353
5099,5312,6209
6742,5250,4378
5168,7197,4664
7883,6375,6180
6492,7069,6354
7433,4915,5938
7013,7461,7779
4970,7217,5832
4990,7787,7784
4297,5024,4442
7402,3973,4856
7432,4078,4327
3986,7064,4751
7533,3950,7495
4577,6715,4775
7201,6349,6307
3551,4507,4300
6030,3360,5144
4030,4358,4846
5736,4266,5288
4104,3382,4090
3973,3547,3817
3815,3739,3701
4066,5378,3577
4851,4593,5532
6081,3789,4119
5561,5460,4206
5375,6287,5696
4174,4558,3926
4225,5298,4423
5109,5048,5524
5025,6448,5054
5389,6464,5541
4503,5685,4734
3725,3417,5748
5290,2914,3399
3939,4721,3527
3150,3342,3872
3676,3968,3586
4030,4925,3500
4119,3403,5254
5329,3150,4650
4587,5339,4474
5583,4533,5676
4310,5071,5634
3791,5436,3815
6697,7564,5467
5528,5073,9445
5306,7087,7700
7756,4912,5354
8347,8160,8781
9419,8013,5863
7481,6189,9088
5626,6448,8551
8299,6946,7030
8158,5936,7470
6239,6434,5753
7994,7200,6437
5088,5024,4297
3740,4020,4240
3958,5027,5068
5897,3899,5073
6039,4788,6479
4039,4849,4696
4125,4215,4925
5681,4424,6343
4355,6171,6473
4483,4688,4755
5121,4671,6313
6144,3809,3512
6929,5792,6021
6445,5991,8675
8720,5900,5325
5835,5074,8359
6455,5886,8278
4915,9070,8361
7640,6887,5300
8708,6102,7767
8325,7913,6424
8132,7062,8195
4970,7687,8120
6738,5605,8728
3908,4210,5340
2935,3270,3027
4788,4307,3757
3095,4463,5244
4242,4390,3589
3049,2859,4393
3749,4799,4248
4685,4354,4083
3479,4243,4051
6474,6137,5419
3548,5679,4117
4584,4174,5484
6453,4160,6651
3861,5915,4204
3705,5074,4735
3392,4923,5701
5688,5477,5403
5638,3796,5749
6303,6208,6032
4391,3433,5627
3540,4110,4602
5945,3838,3534
5969,6704,3417
3901,3356,4306
6449,4181,5620
5296,6237,3430
3354,4404,2854
4942,3043,3420
4337,3326,4859
4372,5138,4503
4971,4357,3230
5460,3907,3020
3517,4782,4176
4328,3941,4804
4143,5186,4897
2969,4262,4279
2878,5110,3277
4679,4493,5255
3347,4728,2827
4523,3773,3096
3844,5316,5171
2956,3547,4784
3606,4342,4363
4880,2943,4160
4387,2926,5108
4405,3095,2985
3308,4753,2831
4239,2968,3571
3334,5223,5109
3105,4624,3589
3679,3758,3841
4159,4921,5477
3610,3205,4600
5686,4484,4505
4304,2871,4347
4591,5059,3331
4136,3513,5166
2858,4847,3582
2971,4037,4719
3040,3015,5167
3966,4735,2977
5431,3177,5331
5251,4247,3705
5776,3832,5555
3439,5804,6156
3663,4288,5159
3724,4706,4271
5273,4244,4879
4026,3880,4436
4236,4713,3385
5206,4958,5552
5080,5502,4633
4916,4116,4569
3920,4817,5445
5377,4327,4389
4484,6003,4194
5823,5837,4986
7245,5041,4572
4082,5832,6382
7013,4753,7283
6849,5438,5861
5420,3856,6362
7240,8046,8228
8420,5270,8025
7568,5211,9294
8214,9687,6813
8822,7071,7858
8244,7685,5925
9424,6343,9050
7871,5900,6823
7222,5504,5673
7521,8607,5870
6381,6499,5479
8083,8658,6720
6673,7787,9003
8987,7929,4944
5186,8644,4952
5789,9413,9399
6968,9040,5352
9029,8537,7904
7655,8403,5786
5294,8359,6706
8292,4380,6344
5269,7580,6865
5302,6304,5669
7349,7953,5516
7789,4850,4420
7851,4996,5838
6033,4435,8561
6473,6346,5075
7955,8214,4203
4676,5780,4256
8276,7799,4693
6833,6624,6310
4446,5592,8094
5069,6315,5319
6491,4015,4899
7039,4213,4917
6983,5570,6937
4000,4273,6127
5554,5782,5663
4793,3324,4021
4600,6235,4184
4925,4531,3468
6437,5914,5039
5573,3709,6286
4607,4007,3356
5852,5463,6244
6368,4297,4659
3647,4451,4188
4400,5086,5781
5693,4506,3950
4146,4628,5751
5819,5929,3209
3373,4521,3438
6203,4358,3429
4200,5673,3418
3727,3742,3540
4469,3709,5870
7962,7027,8779
5813,8443,7891
8740,5175,6711
6253,5095,4104
3770,6560,4715
6559,3902,6169
6359,4957,3999
5118,7095,7356
5581,4663,4302
4014,4929,4580
6706,6318,5319
6576,7120,5075
7539,6261,7930
8184,7499,7343
7117,5634,5653
8055,6896,5443
7894,6121,5277
7882,5160,7790
7905,8273,8191
7033,5923,6786
7007,7589,7304
5578,7358,6355
6721,4538,6775
6489,7615,8845
4629,7869,7729
4967,4104,5531
3274,3013,3060
5549,5088,5034
4208,4591,3200
3730,3048,5578
4092,4909,2898
4058,3804,4122
4285,5501,3012
4595,4168,4457
3140,4506,5229
4905,3844,4511
5416,3034,4173
3738,5590,3625
5038,4151,5524
6249,5350,4291
4673,3827,6007
4975,6745,6397
7020,3994,6010
5364,6709,6239
5775,6885,4214
5398,8118,5643
5226,7121,6593
7139,5092,7027
8059,5573,7409
6481,7256,9427
8434,5123,8522
6653,7776,6592
7069,4920,4948
8143,6703,5180
5964,4532,3948
5899,4955,6346
5445,3679,5915
5387,4750,4773
3846,6689,5113
4713,5211,6607
4929,3589,4017
6484,5094,3565
4719,6631,4324
5620,4607,3806
4954,4555,6176
6146,7324,9393
6298,8956,8494
6846,7621,7081
8386,8722,6638
6420,8665,6213
8089,6002,8490
9260,7661,8643
8111,7887,5778
8982,8345,7300
7641,8882,8945
7201,8501,5306
5907,5119,8612
6179,5605,5311
9306,7592,8371
5287,8225,9694
5756,8355,8334
4370,5365,4128
4530,4428,7633
6280,5185,7616
5407,5986,6811
6424,4661,5491
4264,3664,5093
4183,4644,5381
4726,6687,4799
4223,6352,6741
4022,7012,6906
6908,5650,5528
6604,5174,6481
5958,7113,3987
7594,6970,7631
6551,7699,7420
6502,4335,4877
6913,7623,7069
5111,4463,5321
7102,6740,4927
6206,6675,6129
4701,6581,6464
4787,6931,5189
5590,4475,4877
6623,7139,5712
5164,5987,7246
6497,5611,5442
6647,7475,6616
6564,5511,8228
2843,4745,3806
3009,3259,4684
4192,4947,3925
3494,3333,4459
4037,4087,2876
2764,4051,4786
3736,3524,3173
4565,4780,2876
5014,4711,3288
3538,2879,4589
5741,7620,4954
5830,7580,6659
6878,7298,7770
6334,7636,7421
8264,5833,7754
5203,6964,8300
4266,8283,7895
7533,7394,7956
4267,6969,4302
8189,8151,4553
6805,8018,7757
4259,7167,5992
6905,5804,7136
6050,8920,6213
5671,6825,8531
7967,5236,7793
8545,6820,6510
4750,9154,6441
8993,7911,5811
8179,9075,7999
5458,7363,4691
6597,7661,8980
6983,6085,5281
5324,6103,6459
4813,4721,4834
3558,6064,6652
5131,6523,4207
6166,4286,3450
4353,6093,4029
5855,6382,4017
4009,4915,4913
4457,4184,5501
4780,3882,4963
6701,4390,4091
7452,7812,4829
4769,7710,5933
8842,7717,6154
7880,4657,8977
4901,6380,5945
8364,7443,9124
7148,8298,6816
7698,8299,5949
8393,8109,7535
7907,5858,7224
5101,5984,5827
5156,5012,4463
6371,5964,6115
6158,4289,4224
4457,5016,4192
5191,4763,5814
4868,5744,4208
4542,4663,3885
4054,5606,6380
6050,6076,5825
6452,5345,6780
3567,4377,5622
4818,4240,5499
5107,5031,3449
4027,6512,3767
4017,5697,4892
4551,5417,5462
3888,6294,3616
4069,3662,4069
4517,4931,6245
5292,3892,6177
4339,3654,3685
3966,5259,5292
6235,4770,5096
3672,4107,3902
6191,5682,6909
3867,6929,5377
3997,4212,6203
6946,5637,4980
5197,4124,4662
6562,5049,3694
6705,5826,3661
4095,3766,5395
5219,6747,5396
4311,6601,4726
4004,3801,4098
5627,4400,4075
6187,3514,3486
5157,5422,5894
6098,5675,5772
6491,5865,3906
5181,5276,3937
3053,3225,4368
3340,3746,4674
5344,4835,5298
3644,4450,4463
4515,4980,5359
2892,4849,4360
5553,3299,5373
3007,5474,4208
6252,8580,7269
4898,6567,5356
8748,8681,5481
7648,8791,6651
8047,6031,5834
8642,4567,5953
7694,5639,6044
4826,5516,7148
4632,5739,7174
4557,8945,8230
5212,8020,8937
4642,8739,4803
5430,7944,5567
6419,6072,4961
6176,4118,6013
4753,3153,3617
4214,4204,4088
4696,5264,5722
3271,5957,3890
4379,5759,6337
6124,6185,5574
5280,7609,7351
7549,6567,7886
4205,5099,4811
5786,4362,7717
5440,4509,7714
4802,7891,8208
6512,4998,5446
7524,7355,4832
5656,6056,5703
7085,6882,5839
7857,8947,5956
7578,6127,6334
5015,7115,6955
7001,6577,7819
7572,8088,7888
5537,8479,6546
7695,7414,7783
6081,5206,9083
7909,8054,9360
6389,7358,6342
5066,6910,7820
7229,6950,5292
6779,4991,5313
5919,4058,3802
5189,6052,5504
6948,4529,5944
6771,5234,3935
5970,5031,4541
6386,6279,4821
3827,6373,6733
6250,5798,5909
3702,6067,4834
3405,5950,4622
4869,4415,4355
4754,3745,4585
6075,6685,7349
8323,8404,7690
5107,8501,8631
4896,6267,5313
5260,5608,5291
8258,6567,6603
6923,8843,8180
7461,5335,7457
6825,6416,5151
6131,5799,8089
5611,4911,8573
5090,5763,5298
5629,6736,6368
4980,5743,7467
5366,5796,7660
4353,7614,6051
4039,4440,4586
5987,5629,3917
7480,5891,6820
6511,6219,5473
5802,6937,6932
5478,4045,4935
6480,6765,7562
4573,6839,7184
5910,5175,3900
6891,6269,5164
4888,6950,5524
6559,3983,6497
5773,6497,5754
5205,3976,6520
3764,6794,4025
4153,4306,5345
6454,5335,7403
5841,6744,6880
5068,6502,4079
3898,7120,6791
5408,7138,3727
5521,5718,6270
3858,7279,5278
5669,5672,5171
7287,5280,4021
4587,6194,6957
7727,7094,8189
9343,5040,9708
6092,5284,5628
7969,6599,7582
9307,6632,8064
5486,6679,7769
8305,8793,7707
8073,5817,6891
9521,5144,5001
8251,9727,6150
9228,8075,6432
5262,8911,7753
4126,4794,5018
3380,4803,3301
4717,5096,3651
5227,4804,3451
5396,6183,5814
4417,5833,4151
5785,5534,4503
6247,6384,4122
5325,4920,4076
8362,5589,7206
6167,6572,6293
5546,6649,5301
8715,5251,9309
7709,6476,5073
8197,8769,9421
8497,9368,6769
7028,8803,7125
5964,3714,6112
5222,5619,4883
6758,6743,5286
3658,5705,4142
6696,3585,6131
5498,4225,4338
6587,6899,4315
4249,4023,4030
4571,6432,7014
3992,2898,4715
3197,5285,4826
4479,3243,4733
3823,3738,5153
4305,3867,3520
5356,4561,4635
5012,4646,3687
5944,5256,5858
6426,5132,7109
4724,3929,6777
6850,6180,6253
6680,6108,7006
7147,5873,4013
6547,6092,5149
5837,4987,4666
6127,5664,6783
3608,4399,6495
5473,3902,4110
5044,4300,5926
4740,3634,6090
5673,5233,5187
5981,4261,3367
6121,6087,3911
3705,4539,5551
4173,6144,5300
5965,5842,4393
6930,5953,4841
5845,6057,5783
6842,6543,4255
3649,6524,6269
5970,4738,6697
6554,5622,4465
3879,5868,7188
4458,4484,3920
5282,6733,4451
7418,6718,7330
7583,5055,6724
6957,5680,3813
4306,6543,4177
6886,5448,6838
5350,7241,5083
4872,4209,5408
6002,5402,6495
6896,4116,4519
7366,6919,6245
7746,8669,8217
9069,6323,5313
7460,7133,6540
6483,7818,7575
7710,5022,8890
6911,5887,7422
8879,8647,6099
8443,6401,8145
5822,8787,6187
7549,9054,9144
6629,9293,9296
4632,6192,5725
6026,8013,5616
6061,8630,8170
6909,6141,7108
5554,8107,6363
6606,6596,7155
8455,7652,5264
4870,6752,4654
4610,8276,4486
4869,4625,7575
6692,4772,4865
4403,6139,4723
5000,3764,5103
5036,3604,3322
4921,3514,4142
3462,4788,4269
4374,4664,3806
4117,3176,3895
4576,3630,3308
3924,2582,5051
3654,3133,4624
4042,4335,3240
4760,4370,3914
3749,4459,3366
4853,4087,3829
3715,4424,4484
4773,4637,4091
4024,2583,4734
4811,3476,3449
4817,3423,4266
3474,2873,4256
2997,4676,2888
3593,3070,3830
4675,3544,3464
8541,9268,8395
6829,6411,8235
8400,9244,8636
4897,8476,5351
6537,7195,7666
5209,6927,9593
9450,8249,5091
9584,7430,5003
6479,5456,9213
8434,4999,9336
8398,9529,8032
5989,5989,8165
9245,7245,9474
5982,8602,5953
7893,8103,6960
9058,5297,6436
6634,5803,8651
8063,7782,7337
7859,8057,7089
4576,5608,5348
3635,4653,5471
3600,5202,3193
3142,4218,3979
2928,5438,3372
4797,3464,5408
3785,3486,5401
3835,3256,3483
4081,2976,3511
3226,3761,5467
4760,5567,5631
5167,4920,5543
5211,3647,5332
4817,3515,5428
5452,3838,6207
5029,3458,4487
5285,5297,4732
3972,5237,6465
7188,6890,5460
7301,5054,6573
7104,4252,7191
5307,7424,4839
4393,5520,5534
6514,6230,6182
7717,4573,3970
6821,7511,7793
4510,7056,5510
5404,7556,5689
4592,5847,4636
7809,4759,4744
7427,5823,7383
6608,6022,5305
8160,5564,7090
6971,5900,8324
4561,5292,4828
8059,8025,4691
7181,5058,7920
4725,4995,7958
4297,8389,5057
6344,6108,7193
5232,4601,7439
4467,5031,5057
4874,4753,6899
6692,6006,6683
6071,7130,5375
4272,3749,6071
6506,7141,6004
6322,6768,6310
6171,4361,6859
5698,6699,5487
3924,6431,6656
6716,3485,6091
4476,6370,6570
4546,4776,5330
6449,5481,4047
6381,5222,5079
3486,4728,5819
6193,4846,5597
5097,6344,4613
4830,5122,3391
5339,4773,5223
3480,5263,5677
4688,4409,6277
4911,4119,3604
4540,3428,3597
3338,4407,4392
4286,3826,2827
3199,4814,4513
4468,3833,4964
4592,3439,5197
5179,5186,3731
3861,3362,4253
2804,4154,2942
3530,3280,3263
3431,4701,2972
5208,4978,3027
4998,2967,3231
5489,6317,4941
5084,4663,6103
5144,5173,5000
5952,3366,3898
6040,5591,4795
3834,4348,5416
3589,6356,5031
5912,3662,5232
4632,5985,3780
5816,3857,5935
6228,3688,5790
4503,5699,4215
4151,5626,4988
3642,6029,3611
4654,4487,6239
3843,5461,4832
5702,4624,4280
3846,4614,3682
4383,4775,5728
5298,6161,4470
3310,5540,5093
4967,4865,5537
4389,3437,5603
4106,6152,5074
6266,3912,4671
3969,3869,4875
4946,4101,5687
5455,3319,5624
3550,5498,5231
6129,3828,5055
4049,4164,4352
3125,4847,2963
3275,4906,5132
3985,3335,3854
3416,3982,3528
3607,3214,4857
4428,4527,3060
3242,4015,2734
2869,4658,3326
4188,4638,4831
4610,3787,3571
9504,9494,4981
5122,8810,7668
7530,6223,6468
5802,6222,9728
8315,6890,7484
6788,8072,9370
9070,5686,5483
8023,7699,8217
9575,5469,7815
6125,6196,4610
7938,6862,7909
5608,6503,8006
8400,4747,8287
7744,5421,5334
4670,8396,5379
8149,6852,6773
8349,7323,5517
7360,6380,6545
5313,6213,6166
5142,5180,4542
8127,4856,8772
6902,7349,4820
6685,4854,5381
5331,5849,8934
7367,9351,5428
7641,6104,7849
7478,5514,9390
6644,5919,5190
3346,3170,3525
3058,5249,4222
3768,3677,4005
3952,4955,4391
3021,4132,3579
3267,3000,3810
2785,3383,5270
6715,4062,3925
7224,5122,6501
5526,6280,7365
6013,5263,5927
4283,4916,7390
4999,6187,4181
4333,5316,5983
5178,4701,5751
5284,7968,9407
6991,5549,6807
5180,5826,7529
8580,8874,9431
6549,8345,7531
7268,6203,6897
4925,5797,7225
6032,7964,6795
7306,5851,9162
7046,6398,6369
6610,5676,3756
5719,4128,5348
4668,6188,3900
3826,4998,5865
4719,5738,3863
4694,5371,3779
5755,3487,3951
4177,5731,5314
5508,3603,4141
4953,5533,5978
5175,5126,4739
4350,7266,7254
6641,7088,4184
5784,7373,4511
4105,6985,4243
7648,7303,4927
4578,5762,5680
7204,6912,7094
4087,3948,4948
7315,4742,5349
4034,6595,4161
6919,4873,5731
4024,7769,3936
6605,4515,4505
4157,5610,6484
6847,8815,7742
8333,5359,5479
8664,6762,9484
7967,6858,7714
6973,8268,6013
9158,7314,8029
6728,9364,9520
6110,6446,9271
8702,9207,5111
6805,5893,8588
5318,7029,8408
6938,6493,6441
7775,9578,5543
5462,3003,3887
4926,3951,5091
3460,2801,3738
5512,4875,5370
4056,3806,4365
3277,4502,3981
2925,4376,3157
5917,9457,7867
8093,9770,8511
8863,7275,7906
6199,5972,6167
7491,5470,9662
7859,7708,6118
5954,5862,9140
5363,5564,4939
6456,9041,6153
5847,9098,9133
6378,6998,7567
4515,6003,7748
6378,4130,4234
6036,6231,4371
4804,6650,6960
7830,4794,6730
5523,7392,7786
7021,8139,4663
6442,4811,4867
7615,7385,6877
6025,6339,5246
6858,5370,4908
5987,4414,5675
5712,5528,3403
4231,3820,5661
4962,6638,6019
5666,5438,3726
6181,5114,4471
3808,4799,3601
5667,7918,5258
8005,6259,4651
7333,8210,7598
7275,7846,6384
7313,4751,7460
6675,6177,8363
7496,6706,5328
6325,5677,7463
6946,6730,6762
8321,8187,6647
5970,5120,3498
6828,6585,4479
5455,6451,6038
3788,4634,6124
4860,4286,3975
4418,5498,4686
5443,6421,5354
6466,6783,6177
6611,4124,3705
5737,4223,5851
6031,4560,6256
7705,6313,5219
7773,6441,8012
5328,5595,7410
6228,5299,8258
8287,4604,8145
6545,6242,6943
3950,4393,2689
2927,3033,3013
3600,3645,3714
2950,4002,4355
3109,3471,4797
3214,4807,4342
4221,3447,4177
3399,3790,3168
2543,2902,3510
4593,4485,3473
4973,3043,4750
3529,5054,3540
3447,2558,4107
3907,4108,3771
4855,7498,5061
6474,8729,9130
6594,5458,7880
8664,8836,5950
7022,8343,6915
5052,6455,7030
6341,5874,8524
3684,5053,3817
3944,4785,4231
5957,3181,4871
3650,5616,5634
4684,5942,4370
4145,3899,5571
3423,5360,4080
6181,8494,9048
5994,8492,7190
6955,5091,7218
7157,6530,8395
8775,8437,5019
8704,7678,9054
7554,7441,7429
5011,7591,9582
7283,7518,6297
8249,6553,9343
6353,5293,5064
5827,4701,5582
6384,5846,6788
5344,6305,6645
5194,6546,3842
5383,4839,7037
4127,5527,5624
6197,4392,6278
5969,5989,4587
4218,5524,7486
4888,5140,5691
3158,4928,5310
5146,3098,3746
2868,4615,3796
3894,3960,3024
6310,7283,5691
4196,7583,5676
5067,7328,6385
5752,4333,4426
6065,7686,6902
4770,4571,7952
4347,6870,7778
6828,4208,6487
6010,7720,4578
4949,8036,7937
5989,5936,6128
7993,5223,6263
7895,5475,6886
5062,6123,5455
8213,4712,7742
7945,6214,4900
4716,7932,7782
5494,8322,6106
8175,5629,6274
4245,5301,7738
4682,5651,7733
5995,7604,6577
6017,4768,7507
5480,3225,6294
5939,5765,5882
5380,4095,6170
6023,3876,5986
5473,3548,4747
4990,4277,3713
3633,4005,4266
5674,4903,4497
4155,4939,6037
4170,3836,6171
4265,3666,5174
3873,3875,4004
3407,5483,6164
6090,5355,4530
4137,3407,3612
5571,4517,3676
5711,4412,3747
3002,3789,5683
4361,3427,4911
4992,3206,3192
4954,3419,5571
3623,3567,5316
4191,5004,3568
3049,4293,4351
5323,3696,4778
4649,3258,4116
3452,5069,4049
3319,4564,3052
4508,5033,4072
4472,3850,5131
4835,3322,3187
4227,3392,3241
5703,6246,3553
6224,4590,4074
4497,5413,4670
3785,4349,6112
5664,5078,4065
3662,6036,4718
6137,7581,5541
8203,4669,5578
7255,4380,5513
6120,4681,6790
4531,7381,7419
7452,7367,4658
6235,5355,5901
7169,5555,5391
5502,7846,5778
6784,4160,4951
7736,7614,6395
3084,3375,4800
4594,4950,3845
4325,4938,3270
4031,3433,3872
3983,5431,3154
4354,3583,3824
4679,4392,4361
3052,3756,4026
3194,3584,4953
3776,4533,4337
3948,5437,3966
4494,4492,5407
4061,4642,2932
8318,6570,5593
4627,5795,6283
5468,5489,8274
7114,5092,6474
6664,6940,6633
5292,8597,5860
5736,5091,7807
6801,8353,5392
5893,6255,5794
5829,8116,7405
6154,5118,5732
5578,4630,5731
7150,7388,8509
5879,9432,9445
6321,9085,7406
7520,9052,9469
5144,6930,5096
8319,9559,9756
4978,7399,7811
8512,8281,7827
7626,6107,9310
9844,5771,7023
8763,6967,8856
7858,9302,5480
2611,2746,3811
2833,3196,4553
5037,4880,4112
2994,3691,3405
4245,4916,4928
4100,3430,4278
3414,3913,4105
3155,5078,4673
3030,3796,5135
2935,3339,3326
4422,5172,3025
4909,4637,4490
4838,3229,3685
2839,4771,4167
3359,3333,3125
3082,4363,4642
3501,4041,4660
5277,3714,4346
3625,4484,5247
4954,3165,3540
4715,4577,3739
2753,3286,3542
6603,6215,5725
4368,4427,7800
6923,4171,7485
7591,5047,5719
4524,5303,4914
5918,7457,7576
6412,6297,6830
6672,3965,4652
4062,4865,5513
2828,4890,3656
4507,3591,3271
4946,3601,3625
2847,4194,4582
3722,3446,2931
4905,3843,4237
5000,4155,3715
2740,2806,2795
2569,4815,3746
3191,4751,4055
2973,3414,3451
2988,4867,2827
5993,5412,8524
8268,8036,7129
5383,5570,5390
4792,5152,7321
5875,4646,6211
4781,8674,5911
4374,5352,6639
5514,4606,6431
8469,7291,7853
3075,4886,4664
4120,3699,4136
3495,5061,3391
4868,2675,4683
3843,3334,3114
3942,4138,3270
3427,3871,4677
4086,4909,2721
4413,3962,3631
4772,3137,3052
5621,5142,3783
3710,4764,4616
5229,6065,5377
4631,5088,6080
4950,6636,6105
4748,3873,5408
4284,5879,4904
3724,5427,4077
3665,3555,4695
4977,3032,4676
3584,3894,3799
5534,3275,3358
5737,4671,3736
4368,4390,4196
4477,5511,5030
3891,3322,5856
5639,3776,4492
3133,5021,4696
3887,5247,5719
6670,5233,6192
6351,4861,3903
6568,7049,4471
5516,4825,5821
4810,4034,4556
6186,4265,4221
5863,4788,3936
8446,5053,6584
5077,7942,7857
7756,8168,7939
8006,5660,5531
8285,8055,5981
5940,6974,4875
6776,5651,8392
5530,7548,6882
6836,6274,4705
5633,7682,8561
6478,5855,6296
5283,6281,5090
6861,5141,5479
4774,5001,4805
4899,4976,7066
4613,7817,7490
6199,6331,4972
7107,4602,7067
6851,5820,4166
4403,6358,3918
5540,4772,3787
6501,6558,5660
5687,3976,5935
6008,3956,6816
6561,5836,7077
3853,5940,5968
5407,5396,5790
6658,5157,6346
5489,3674,6094
6518,5906,5241
4311,4897,5790
6083,7260,5354
4908,6655,9133
8885,7797,8922
6843,8272,8436
5637,6698,6152
7658,5689,6501
9035,5242,6499
7985,6804,8328
5548,7081,6804
6261,8183,6743
7565,5281,7736
5787,6691,8311
4768,5506,8520
5210,4988,5704
7004,7938,7376
6318,6371,7797
7408,8504,5301
6672,8301,6776
4861,5804,7353
7573,6654,8492
8263,8164,4731
8277,8422,5238
5188,8036,6100
4503,5498,6203
6273,5054,6159
6198,3506,4952
4497,6282,3961
4418,4767,3782
4417,6171,5364
6832,5207,7871
5643,8323,8897
5281,8468,6241
