54,68,19
40,39,19
58,73,19
53,55,19
46,72,19
71,64,19
38,58,19
43,52,19
64,51,19
49,69,19
66,74,19
67,61,19
45,68,19
73,47,19
49,57,19
72,43,19
57,69,19
54,41,19
50,59,19
31,46,20
36,38,20
54,42,20
32,51,20
27,44,20
53,38,20
37,36,20
44,50,20
41,33,20
31,42,20
51,37,20
28,28,20
27,27,20
49,45,20
28,37,20
35,28,20
52,36,20
51,42,20
33,43,20
52,28,20
33,32,20
38,52,20
47,33,20
52,53,20
59,52,21
33,60,21
58,60,21
31,52,21
50,49,21
32,32,21
42,49,21
52,42,21
59,40,21
52,34,21
48,42,21
48,54,21
46,32,21
34,36,21
57,40,21
41,38,21
40,58,21
46,47,21
49,49,21
35,42,21
38,53,21
38,33,21
35,53,21
56,49,21
45,50,21
44,60,21
42,33,21
44,44,21
58,30,21
31,47,21
38,34,22
28,31,22
33,39,22
53,49,22
32,28,22
31,35,22
50,45,22
48,52,22
34,33,22
37,31,22
37,32,22
50,39,22
44,45,22
47,31,22
45,53,22
44,30,22
43,37,22
29,46,22
30,37,22
42,36,22
44,54,22
48,44,22
27,29,22
27,40,22
30,54,23
36,50,23
43,47,23
31,50,23
50,38,23
27,29,23
35,37,23
54,36,23
34,35,23
46,36,23
37,50,23
35,30,23
51,36,23
36,47,23
30,48,23
30,54,23
49,50,23
34,44,23
48,43,23
33,33,23
51,29,23
41,51,23
34,44,23
40,49,23
42,29,23
40,51,23
51,52,23
50,63,24
50,73,24
61,73,24
40,47,24
45,40,24
68,58,24
65,79,24
77,64,24
45,52,24
79,68,24
58,78,24
51,42,24
70,55,24
77,64,24
43,70,24
74,71,24
47,78,24
62,42,24
43,78,24
40,78,24
56,63,24
65,59,24
69,53,24
75,58,24
76,59,24
59,51,24
41,72,24
55,58,24
74,70,24
77,40,24
66,103,25
57,88,25
58,84,25
103,82,25
72,98,25
98,99,25
70,55,25
59,71,25
64,106,25
80,81,25
88,76,25
54,59,25
83,64,25
63,95,25
74,90,25
77,62,25
92,86,25
77,96,25
59,81,25
95,87,25
69,59,25
59,103,25
92,55,25
53,66,25
53,56,25
84,73,25
91,77,25
101,92,25
56,44,26
36,63,26
67,51,26
43,52,26
65,50,26
57,40,26
58,52,26
36,56,26
43,36,26
39,63,26
37,47,26
37,52,26
45,51,26
55,35,26
46,66,26
46,64,26
37,54,26
44,61,26
52,55,26
55,65,26
62,35,26
43,63,26
61,38,26
56,63,26
51,46,26
66,43,26
35,39,26
59,58,26
64,44,26
68,63,26
40,46,26
65,67,27
51,40,27
78,47,27
46,46,27
57,56,27
64,75,27
76,77,27
79,58,27
49,54,27
74,68,27
68,44,27
67,72,27
56,46,27
76,41,27
55,74,27
50,42,27
66,75,27
43,49,27
62,75,27
44,47,27
69,59,27
47,74,27
64,60,27
42,51,27
49,80,27
71,66,27
49,59,28
48,74,28
84,45,28
77,51,28
60,60,28
59,62,28
57,83,28
52,43,28
76,50,28
57,61,28
79,75,28
42,71,28
84,85,28
74,44,28
84,72,28
53,70,28
45,82,28
42,47,28
62,77,28
64,79,28
71,81,28
63,84,28
44,51,29
62,81,29
51,77,29
75,84,29
82,71,29
59,61,29
76,49,29
54,75,29
72,69,29
66,52,29
74,44,29
64,85,29
80,66,29
50,56,29
82,50,29
79,87,29
78,82,29
52,47,29
51,79,29
61,69,29
55,52,29
78,88,29
79,65,29
58,50,29
70,48,30
46,38,30
62,65,30
66,72,30
70,74,30
47,50,30
70,64,30
46,51,30
69,51,30
64,54,30
67,40,30
53,51,30
42,43,30
51,41,30
41,58,30
49,62,30
71,41,30
64,50,30
73,69,30
44,69,30
74,77,30
50,68,30
59,47,30
68,70,30
51,53,30
22,30,31
35,37,31
43,27,31
41,41,31
35,35,31
39,26,31
43,42,31
27,44,31
31,22,31
44,32,31
26,31,31
44,37,31
43,41,31
36,25,31
35,32,31
26,31,31
32,25,31
36,39,31
65,54,32
58,98,32
100,51,32
60,57,32
50,93,32
98,93,32
67,61,32
67,89,32
89,69,32
86,51,32
74,50,32
87,90,32
51,88,32
64,87,32
73,77,32
64,80,32
100,61,32
88,51,32
57,95,32
86,91,32
69,80,32
72,80,32
69,88,32
50,95,32
74,99,32
94,74,32
87,85,32
75,57,33
41,49,33
69,65,33
54,72,33
58,50,33
72,52,33
62,47,33
70,71,33
55,61,33
67,41,33
59,72,33
65,73,33
59,50,33
56,40,33
71,56,33
78,68,33
57,52,33
43,55,33
68,61,33
74,71,33
79,44,33
80,44,33
46,46,33
49,71,33
40,39,34
59,58,34
59,56,34
63,57,34
49,42,34
40,43,34
57,48,34
35,39,34
53,61,34
38,56,34
42,43,34
42,57,34
61,53,34
52,57,34
37,59,34
63,55,34
51,65,34
49,64,34
36,33,34
54,65,34
65,44,34
46,52,34
41,51,34
40,51,34
67,46,35
44,60,35
41,42,35
55,53,35
55,63,35
60,50,35
37,52,35
33,41,35
48,58,35
37,65,35
47,44,35
44,39,35
35,35,35
40,66,35
42,40,35
46,37,35
41,62,35
41,61,35
60,51,35
36,59,35
54,50,35
37,53,35
33,55,35
34,34,35
49,58,36
68,55,36
59,94,36
67,51,36
65,84,36
83,59,36
51,52,36
69,68,36
76,87,36
68,71,36
82,90,36
84,95,36
49,53,36
68,91,36
49,83,36
55,97,36
77,50,36
92,91,36
49,49,36
76,86,36
55,97,36
96,81,36
70,83,36
93,96,36
84,67,36
95,65,36
83,61,36
53,54,36
65,85,36
27,31,37
42,32,37
39,47,37
37,50,37
41,29,37
27,30,37
37,30,37
35,34,37
34,26,37
29,28,37
46,40,37
39,29,37
29,27,37
31,49,37
49,43,37
37,45,37
50,37,37
32,34,37
48,46,37
50,47,37
49,36,37
34,37,37
41,41,37
35,27,37
22,34,38
20,26,38
27,40,38
39,25,38
40,39,38
35,25,38
25,31,38
33,21,38
28,29,38
21,31,38
35,20,38
39,38,38
31,22,38
40,23,38
25,20,38
35,36,38
39,32,38
34,22,38
25,22,38
27,21,38
29,39,39
42,29,39
33,28,39
39,32,39
28,27,39
26,32,39
31,37,39
31,25,39
24,34,39
29,39,39
32,26,39
26,32,39
37,35,39
34,34,39
38,32,39
33,40,39
42,48,40
56,43,40
33,32,40
52,53,40
48,51,40
36,33,40
43,54,40
38,61,40
46,32,40
32,50,40
42,57,40
33,50,40
48,48,40
46,58,40
39,31,40
46,45,40
59,44,40
37,43,40
45,52,40
36,52,40
52,36,40
42,36,40
56,32,40
58,50,40
43,41,41
44,37,41
27,47,41
29,46,41
28,29,41
34,38,41
50,33,41
44,33,41
49,47,41
35,39,41
44,31,41
26,25,41
40,33,41
45,38,41
42,36,41
44,34,41
44,27,41
